# Stacks v2.0b;  Phylip sequential; October 10, 2018
# Seq Pos	Locus ID	Column	Population
27452	23592	89	lc:N,fl:S,pl:S,
27453	23592	93	lc:N,fl:W,pl:W,
27454	23591	99	lc:G,fl:N,pl:K,
27455	23592	100	lc:N,fl:M,pl:M,
27456	23592	103	lc:N,fl:S,pl:S,
27457	23592	107	lc:N,fl:W,pl:W,
27458	23592	114	lc:C,fl:M,pl:M,
27459	23592	117	lc:G,fl:S,pl:S,
27460	23592	121	lc:A,fl:W,pl:W,
27461	23592	149	lc:A,fl:W,pl:A,
27462	23594	214	lc:M,fl:N,pl:C,
27463	23594	218	lc:W,fl:N,pl:N,
27464	23596	229	lc:A,fl:N,pl:M,
27465	23596	295	lc:A,fl:N,pl:T,
27466	23597	48	lc:Y,fl:N,pl:N,
27467	23600	95	lc:S,fl:C,pl:G,
27468	23600	155	lc:K,fl:N,pl:T,
27469	23599	170	lc:C,fl:N,pl:Y,
27470	23602	14	lc:W,fl:W,pl:W,
27471	23601	193	lc:R,fl:N,pl:G,
27472	23601	263	lc:R,fl:N,pl:R,
27473	23605	7	lc:K,fl:K,pl:K,
27474	23605	11	lc:Y,fl:N,pl:N,
27475	23605	25	lc:R,fl:N,pl:N,
27476	23605	59	lc:R,fl:N,pl:N,
27477	23605	74	lc:R,fl:N,pl:N,
27478	23605	101	lc:S,fl:N,pl:N,
27479	23605	110	lc:W,fl:N,pl:N,
27480	23610	113	lc:Y,fl:N,pl:C,
27481	23610	165	lc:R,fl:N,pl:N,
27482	23610	219	lc:K,fl:N,pl:N,
27483	23616	17	lc:S,fl:N,pl:G,
27484	23616	208	lc:G,fl:N,pl:K,
27485	23616	236	lc:K,fl:N,pl:N,
27486	23620	8	lc:G,fl:R,pl:G,
27487	23620	22	lc:T,fl:W,pl:T,
27488	23620	39	lc:N,fl:W,pl:N,
27489	23620	62	lc:G,fl:S,pl:G,
27490	23620	72	lc:Y,fl:N,pl:N,
27491	23620	82	lc:A,fl:W,pl:A,
27492	23619	88	lc:R,fl:N,pl:A,
27493	23620	113	lc:C,fl:Y,pl:Y,
27494	23620	123	lc:Y,fl:Y,pl:C,
27495	23620	148	lc:G,fl:R,pl:G,
27496	23620	163	lc:K,fl:N,pl:N,
27497	23620	168	lc:A,fl:W,pl:A,
27498	23620	183	lc:T,fl:Y,pl:T,
27499	23620	189	lc:T,fl:W,pl:T,
27500	23620	190	lc:C,fl:M,pl:C,
27501	23624	64	lc:R,fl:R,pl:R,
27502	23624	103	lc:K,fl:N,pl:K,
27503	23624	159	lc:N,fl:N,pl:K,
27504	23624	206	lc:R,fl:N,pl:R,
27505	23624	207	lc:R,fl:N,pl:R,
27506	23624	217	lc:W,fl:N,pl:W,
27507	23624	219	lc:W,fl:N,pl:W,
27508	23624	280	lc:N,fl:N,pl:M,
27509	23624	282	lc:N,fl:N,pl:S,
27510	23628	10	lc:W,fl:N,pl:N,
27511	23628	267	lc:W,fl:N,pl:T,
27512	23631	26	lc:T,fl:Y,pl:T,
27513	23629	39	lc:N,fl:R,pl:R,
27514	23629	46	lc:N,fl:N,pl:R,
27515	23629	68	lc:N,fl:N,pl:Y,
27516	23629	69	lc:N,fl:N,pl:M,
27517	23629	85	lc:N,fl:N,pl:M,
27518	23629	119	lc:N,fl:N,pl:W,
27519	23629	148	lc:N,fl:N,pl:Y,
27520	23629	154	lc:N,fl:N,pl:Y,
27521	23629	194	lc:N,fl:N,pl:W,
27522	23629	203	lc:N,fl:N,pl:K,
27523	23629	208	lc:N,fl:N,pl:S,
27524	23633	152	lc:Y,fl:N,pl:Y,
27525	23633	160	lc:N,fl:N,pl:K,
27526	23632	250	lc:T,fl:N,pl:K,
27527	23636	90	lc:Y,fl:N,pl:Y,
27528	23636	240	lc:G,fl:K,pl:G,
27529	23639	154	lc:K,fl:N,pl:K,
27530	23638	206	lc:G,fl:R,pl:G,
27531	23645	42	lc:R,fl:N,pl:R,
27532	23645	107	lc:R,fl:N,pl:R,
27533	23645	211	lc:N,fl:N,pl:K,
27534	23645	220	lc:N,fl:N,pl:M,
27535	23644	255	lc:G,fl:N,pl:S,
27536	23647	210	lc:K,fl:N,pl:N,
27537	23648	12	lc:S,fl:S,pl:S,
27538	23648	23	lc:M,fl:N,pl:M,
27539	23648	29	lc:Y,fl:N,pl:Y,
27540	23648	37	lc:Y,fl:N,pl:Y,
27541	23648	42	lc:R,fl:N,pl:R,
27542	23648	50	lc:W,fl:N,pl:W,
27543	23648	86	lc:K,fl:N,pl:K,
27544	23648	87	lc:K,fl:N,pl:K,
27545	23648	93	lc:R,fl:N,pl:R,
27546	23648	105	lc:W,fl:N,pl:W,
27547	23648	124	lc:S,fl:N,pl:S,
27548	23648	131	lc:R,fl:N,pl:R,
27549	23648	148	lc:K,fl:N,pl:K,
27550	23648	150	lc:Y,fl:N,pl:Y,
27551	23648	158	lc:M,fl:N,pl:M,
27552	23648	168	lc:W,fl:N,pl:W,
27553	23649	180	lc:M,fl:N,pl:C,
27554	23648	189	lc:Y,fl:N,pl:Y,
27555	23648	195	lc:Y,fl:N,pl:Y,
27556	23648	200	lc:S,fl:N,pl:N,
27557	23648	202	lc:R,fl:N,pl:R,
27558	23648	215	lc:W,fl:N,pl:N,
27559	23654	38	lc:M,fl:N,pl:C,
27560	23654	53	lc:R,fl:N,pl:R,
27561	23655	137	lc:R,fl:N,pl:G,
27562	23658	127	lc:M,fl:N,pl:C,
27563	23658	178	lc:N,fl:N,pl:R,
27564	23660	106	lc:T,fl:K,pl:T,
27565	23665	17	lc:T,fl:Y,pl:Y,
27566	23664	50	lc:M,fl:N,pl:A,
27567	23664	156	lc:W,fl:N,pl:T,
27568	23664	161	lc:C,fl:N,pl:M,
27569	23666	172	lc:Y,fl:N,pl:Y,
27570	23669	276	lc:G,fl:N,pl:K,
27571	23670	93	lc:Y,fl:Y,pl:T,
27572	23676	115	lc:K,fl:G,pl:G,
27573	23676	172	lc:K,fl:N,pl:G,
27574	23677	222	lc:N,fl:N,pl:Y,
27575	23678	34	lc:K,fl:N,pl:G,
27576	23678	36	lc:W,fl:N,pl:A,
27577	23680	31	lc:T,fl:N,pl:Y,
27578	23682	161	lc:S,fl:N,pl:S,
27579	23682	202	lc:C,fl:N,pl:S,
27580	23683	274	lc:G,fl:N,pl:R,
27581	23684	18	lc:R,fl:N,pl:R,
27582	23685	69	lc:K,fl:T,pl:T,
27583	23684	157	lc:G,fl:N,pl:S,
27584	23684	195	lc:M,fl:N,pl:M,
27585	23684	226	lc:M,fl:N,pl:N,
27586	23687	43	lc:R,fl:N,pl:A,
27587	23687	189	lc:Y,fl:N,pl:T,
27588	23689	45	lc:C,fl:Y,pl:T,
27589	23691	42	lc:Y,fl:N,pl:Y,
27590	23691	48	lc:R,fl:N,pl:R,
27591	23691	54	lc:W,fl:N,pl:W,
27592	23691	64	lc:R,fl:N,pl:R,
27593	23691	74	lc:R,fl:N,pl:R,
27594	23691	79	lc:R,fl:N,pl:R,
27595	23691	91	lc:W,fl:N,pl:W,
27596	23691	93	lc:Y,fl:N,pl:Y,
27597	23691	136	lc:M,fl:N,pl:M,
27598	23690	137	lc:R,fl:N,pl:G,
27599	23691	146	lc:R,fl:N,pl:R,
27600	23691	153	lc:R,fl:N,pl:R,
27601	23691	157	lc:W,fl:N,pl:W,
27602	23691	164	lc:W,fl:N,pl:W,
27603	23691	169	lc:M,fl:N,pl:M,
27604	23690	170	lc:T,fl:T,pl:Y,
27605	23690	178	lc:G,fl:N,pl:R,
27606	23691	188	lc:S,fl:N,pl:S,
27607	23691	191	lc:Y,fl:N,pl:Y,
27608	23691	192	lc:K,fl:N,pl:K,
27609	23691	216	lc:N,fl:N,pl:Y,
27610	23691	217	lc:N,fl:N,pl:Y,
27611	23690	247	lc:A,fl:N,pl:M,
27612	23697	215	lc:Y,fl:N,pl:T,
27613	23696	295	lc:S,fl:N,pl:G,
27614	23701	24	lc:N,fl:N,pl:R,
27615	23701	26	lc:N,fl:N,pl:M,
27616	23701	31	lc:N,fl:N,pl:R,
27617	23701	32	lc:N,fl:N,pl:K,
27618	23701	61	lc:N,fl:N,pl:Y,
27619	23701	116	lc:N,fl:N,pl:M,
27620	23701	142	lc:N,fl:N,pl:K,
27621	23701	148	lc:N,fl:N,pl:R,
27622	23701	152	lc:N,fl:N,pl:R,
27623	23701	154	lc:N,fl:N,pl:W,
27624	23701	157	lc:R,fl:N,pl:G,
27625	23701	162	lc:W,fl:N,pl:W,
27626	23701	163	lc:M,fl:N,pl:M,
27627	23701	167	lc:Y,fl:N,pl:N,
27628	23701	168	lc:Y,fl:N,pl:Y,
27629	23701	174	lc:R,fl:N,pl:R,
27630	23701	177	lc:M,fl:N,pl:N,
27631	23704	48	lc:Y,fl:N,pl:C,
27632	23704	87	lc:K,fl:N,pl:T,
27633	23704	118	lc:R,fl:N,pl:G,
27634	23705	197	lc:A,fl:N,pl:M,
27635	23706	43	lc:K,fl:N,pl:K,
27636	23707	251	lc:S,fl:G,pl:G,
27637	23708	24	lc:N,fl:M,pl:M,
27638	23708	76	lc:N,fl:N,pl:Y,
27639	23708	94	lc:N,fl:N,pl:K,
27640	23708	105	lc:N,fl:N,pl:K,
27641	23708	134	lc:N,fl:N,pl:R,
27642	23708	135	lc:N,fl:N,pl:Y,
27643	23708	138	lc:N,fl:N,pl:Y,
27644	23708	149	lc:N,fl:N,pl:Y,
27645	23708	185	lc:N,fl:N,pl:Y,
27646	23708	193	lc:N,fl:N,pl:R,
27647	23708	196	lc:N,fl:N,pl:M,
27648	23708	213	lc:N,fl:N,pl:Y,
27649	23708	235	lc:N,fl:N,pl:W,
27650	23720	158	lc:R,fl:N,pl:R,
27651	23720	297	lc:Y,fl:N,pl:C,
27652	23724	6	lc:R,fl:N,pl:R,
27653	23724	21	lc:K,fl:N,pl:K,
27654	23724	23	lc:S,fl:N,pl:S,
27655	23724	24	lc:N,fl:N,pl:Y,
27656	23724	33	lc:Y,fl:N,pl:Y,
27657	23724	37	lc:K,fl:N,pl:K,
27658	23724	38	lc:S,fl:N,pl:S,
27659	23724	43	lc:K,fl:N,pl:K,
27660	23724	63	lc:Y,fl:N,pl:Y,
27661	23724	67	lc:R,fl:N,pl:R,
27662	23724	76	lc:W,fl:N,pl:W,
27663	23724	89	lc:M,fl:N,pl:M,
27664	23724	90	lc:K,fl:N,pl:K,
27665	23724	92	lc:Y,fl:N,pl:Y,
27666	23724	98	lc:S,fl:N,pl:S,
27667	23724	106	lc:R,fl:N,pl:R,
27668	23724	121	lc:M,fl:N,pl:M,
27669	23722	122	lc:M,fl:N,pl:C,
27670	23724	133	lc:G,fl:S,pl:G,
27671	23724	138	lc:W,fl:N,pl:W,
27672	23724	139	lc:M,fl:N,pl:M,
27673	23724	160	lc:R,fl:N,pl:N,
27674	23724	173	lc:Y,fl:N,pl:N,
27675	23724	192	lc:Y,fl:N,pl:N,
27676	23724	193	lc:R,fl:N,pl:N,
27677	23724	195	lc:S,fl:N,pl:N,
27678	23724	222	lc:S,fl:N,pl:N,
27679	23724	236	lc:W,fl:N,pl:N,
27680	23724	254	lc:R,fl:N,pl:N,
27681	23724	264	lc:Y,fl:N,pl:N,
27682	23725	53	lc:R,fl:N,pl:R,
27683	23726	71	lc:K,fl:N,pl:T,
27684	23726	75	lc:Y,fl:T,pl:T,
27685	23734	171	lc:Y,fl:N,pl:C,
27686	23737	153	lc:G,fl:N,pl:K,
27687	23738	50	lc:W,fl:N,pl:N,
27688	23739	235	lc:R,fl:N,pl:N,
27689	23741	55	lc:N,fl:K,pl:K,
27690	23740	328	lc:N,fl:N,pl:M,
27691	23742	262	lc:S,fl:N,pl:C,
27692	23745	14	lc:Y,fl:N,pl:T,
27693	23745	26	lc:K,fl:N,pl:K,
27694	23745	28	lc:K,fl:G,pl:G,
27695	23745	282	lc:N,fl:N,pl:R,
27696	23752	19	lc:Y,fl:N,pl:N,
27697	23752	125	lc:M,fl:N,pl:N,
27698	23754	104	lc:K,fl:N,pl:K,
27699	23754	223	lc:Y,fl:N,pl:N,
27700	23756	61	lc:W,fl:N,pl:A,
27701	23757	83	lc:N,fl:N,pl:K,
27702	23761	118	lc:R,fl:N,pl:G,
27703	23767	199	lc:S,fl:N,pl:S,
27704	23767	212	lc:N,fl:N,pl:Y,
27705	23770	281	lc:C,fl:N,pl:M,
27706	23774	233	lc:Y,fl:N,pl:N,
27707	23779	35	lc:A,fl:M,pl:A,
27708	23784	103	lc:Y,fl:N,pl:Y,
27709	23784	177	lc:K,fl:N,pl:K,
27710	23784	190	lc:M,fl:N,pl:M,
27711	23784	207	lc:N,fl:N,pl:Y,
27712	23784	215	lc:N,fl:N,pl:R,
27713	23784	264	lc:N,fl:N,pl:R,
27714	23784	271	lc:N,fl:N,pl:M,
27715	23791	195	lc:A,fl:N,pl:R,
27716	23791	230	lc:T,fl:N,pl:K,
27717	23791	258	lc:Y,fl:N,pl:C,
27718	23794	28	lc:R,fl:N,pl:G,
27719	23792	153	lc:N,fl:N,pl:Y,
27720	23797	154	lc:R,fl:A,pl:A,
27721	23797	165	lc:K,fl:N,pl:T,
27722	23797	261	lc:N,fl:N,pl:R,
27723	23797	277	lc:M,fl:N,pl:A,
27724	23797	295	lc:R,fl:N,pl:A,
27725	23797	306	lc:K,fl:N,pl:T,
27726	23801	8	lc:G,fl:N,pl:K,
27727	23802	137	lc:R,fl:N,pl:R,
27728	23802	144	lc:Y,fl:N,pl:Y,
27729	23805	28	lc:C,fl:N,pl:S,
27730	23803	280	lc:T,fl:N,pl:W,
27731	23803	283	lc:C,fl:N,pl:M,
27732	23808	243	lc:C,fl:N,pl:T,
27733	23810	206	lc:W,fl:N,pl:T,
27734	23810	208	lc:W,fl:N,pl:T,
27735	23810	209	lc:W,fl:N,pl:N,
27736	23812	36	lc:K,fl:G,pl:G,
27737	23812	49	lc:N,fl:W,pl:W,
27738	23812	66	lc:R,fl:R,pl:R,
27739	23812	111	lc:N,fl:N,pl:Y,
27740	23812	142	lc:N,fl:N,pl:M,
27741	23812	153	lc:N,fl:N,pl:K,
27742	23812	176	lc:S,fl:C,pl:C,
27743	23815	174	lc:M,fl:N,pl:N,
27744	23817	6	lc:S,fl:N,pl:S,
27745	23816	8	lc:W,fl:N,pl:W,
27746	23817	14	lc:Y,fl:N,pl:Y,
27747	23816	25	lc:S,fl:N,pl:S,
27748	23816	32	lc:R,fl:N,pl:R,
27749	23817	39	lc:W,fl:N,pl:W,
27750	23816	44	lc:W,fl:N,pl:W,
27751	23817	47	lc:M,fl:N,pl:M,
27752	23816	51	lc:K,fl:N,pl:K,
27753	23816	57	lc:Y,fl:N,pl:Y,
27754	23816	58	lc:R,fl:N,pl:R,
27755	23816	62	lc:K,fl:N,pl:K,
27756	23816	75	lc:Y,fl:N,pl:Y,
27757	23817	92	lc:Y,fl:N,pl:Y,
27758	23817	108	lc:M,fl:N,pl:M,
27759	23816	118	lc:M,fl:N,pl:M,
27760	23817	119	lc:R,fl:N,pl:R,
27761	23816	125	lc:Y,fl:N,pl:Y,
27762	23817	130	lc:Y,fl:N,pl:Y,
27763	23817	131	lc:W,fl:N,pl:W,
27764	23817	136	lc:Y,fl:N,pl:Y,
27765	23816	141	lc:M,fl:N,pl:M,
27766	23817	149	lc:S,fl:N,pl:S,
27767	23817	150	lc:S,fl:N,pl:S,
27768	23816	151	lc:R,fl:N,pl:R,
27769	23817	155	lc:M,fl:N,pl:M,
27770	23816	179	lc:S,fl:N,pl:S,
27771	23816	189	lc:W,fl:N,pl:W,
27772	23816	210	lc:M,fl:N,pl:N,
27773	23816	224	lc:W,fl:N,pl:N,
27774	23816	234	lc:W,fl:N,pl:N,
27775	23827	57	lc:R,fl:N,pl:N,
27776	23833	156	lc:R,fl:N,pl:G,
27777	23835	191	lc:K,fl:N,pl:K,
27778	23836	271	lc:R,fl:N,pl:G,
27779	23840	90	lc:S,fl:N,pl:C,
27780	23846	145	lc:G,fl:N,pl:R,
27781	23846	259	lc:R,fl:N,pl:G,
27782	23848	45	lc:Y,fl:N,pl:N,
27783	23848	78	lc:A,fl:N,pl:W,
27784	23851	54	lc:N,fl:R,pl:R,
27785	23851	76	lc:N,fl:N,pl:K,
27786	23851	78	lc:N,fl:N,pl:R,
27787	23851	84	lc:N,fl:N,pl:Y,
27788	23852	40	lc:C,fl:Y,pl:C,
27789	23852	76	lc:K,fl:N,pl:K,
27790	23852	81	lc:C,fl:M,pl:C,
27791	23852	91	lc:T,fl:K,pl:T,
27792	23852	103	lc:G,fl:K,pl:G,
27793	23856	44	lc:A,fl:W,pl:A,
27794	23856	77	lc:T,fl:W,pl:T,
27795	23856	90	lc:A,fl:R,pl:A,
27796	23856	113	lc:C,fl:Y,pl:C,
27797	23856	115	lc:T,fl:K,pl:T,
27798	23856	181	lc:C,fl:Y,pl:C,
27799	23856	210	lc:K,fl:N,pl:G,
27800	23859	62	lc:R,fl:N,pl:R,
27801	23860	174	lc:K,fl:N,pl:G,
27802	23861	149	lc:Y,fl:N,pl:Y,
27803	23865	13	lc:M,fl:C,pl:C,
27804	23866	317	lc:K,fl:N,pl:N,
27805	23870	187	lc:Y,fl:C,pl:C,
27806	23870	221	lc:K,fl:N,pl:T,
27807	23874	176	lc:G,fl:R,pl:G,
27808	23874	251	lc:N,fl:N,pl:W,
27809	23878	149	lc:G,fl:N,pl:R,
27810	23881	160	lc:K,fl:N,pl:T,
27811	23879	196	lc:Y,fl:N,pl:N,
27812	23879	222	lc:Y,fl:N,pl:N,
27813	23881	235	lc:R,fl:N,pl:G,
27814	23881	237	lc:W,fl:N,pl:T,
27815	23882	244	lc:K,fl:N,pl:T,
27816	23890	105	lc:R,fl:N,pl:A,
27817	23894	82	lc:N,fl:N,pl:S,
27818	23894	255	lc:R,fl:N,pl:G,
27819	23896	82	lc:G,fl:G,pl:K,
27820	23899	48	lc:R,fl:N,pl:N,
27821	23899	54	lc:K,fl:N,pl:N,
27822	23900	124	lc:W,fl:N,pl:W,
27823	23899	178	lc:Y,fl:T,pl:T,
27824	23904	146	lc:M,fl:N,pl:N,
27825	23903	181	lc:R,fl:N,pl:R,
27826	23905	23	lc:K,fl:N,pl:K,
27827	23905	32	lc:S,fl:N,pl:S,
27828	23905	67	lc:T,fl:W,pl:T,
27829	23905	69	lc:M,fl:M,pl:M,
27830	23905	79	lc:W,fl:N,pl:W,
27831	23907	158	lc:Y,fl:T,pl:T,
27832	23905	188	lc:S,fl:S,pl:N,
27833	23905	192	lc:R,fl:N,pl:N,
27834	23905	198	lc:Y,fl:N,pl:N,
27835	23908	163	lc:N,fl:N,pl:Y,
27836	23912	21	lc:N,fl:A,pl:W,
27837	23912	31	lc:N,fl:A,pl:R,
27838	23912	58	lc:N,fl:A,pl:R,
27839	23912	73	lc:N,fl:C,pl:M,
27840	23912	166	lc:N,fl:A,pl:M,
27841	23912	176	lc:N,fl:N,pl:W,
27842	23912	183	lc:N,fl:N,pl:W,
27843	23910	237	lc:G,fl:N,pl:K,
27844	23912	301	lc:N,fl:N,pl:W,
27845	23914	130	lc:R,fl:G,pl:G,
27846	23914	153	lc:T,fl:T,pl:K,
27847	23916	25	lc:Y,fl:N,pl:N,
27848	23917	216	lc:R,fl:N,pl:G,
27849	23919	61	lc:T,fl:N,pl:W,
27850	23920	114	lc:R,fl:A,pl:N,
27851	23919	157	lc:A,fl:A,pl:R,
27852	23921	76	lc:Y,fl:N,pl:C,
27853	23921	181	lc:M,fl:N,pl:C,
27854	23923	303	lc:R,fl:N,pl:N,
27855	23932	11	lc:K,fl:N,pl:K,
27856	23937	242	lc:R,fl:N,pl:R,
27857	23941	282	lc:A,fl:N,pl:R,
27858	23942	17	lc:Y,fl:N,pl:C,
27859	23942	27	lc:N,fl:N,pl:R,
27860	23942	54	lc:N,fl:N,pl:R,
27861	23942	67	lc:N,fl:N,pl:K,
27862	23942	72	lc:N,fl:N,pl:R,
27863	23942	117	lc:N,fl:N,pl:R,
27864	23942	122	lc:N,fl:N,pl:Y,
27865	23942	129	lc:N,fl:N,pl:Y,
27866	23942	137	lc:N,fl:N,pl:R,
27867	23942	156	lc:N,fl:N,pl:K,
27868	23942	165	lc:N,fl:N,pl:R,
27869	23942	173	lc:N,fl:N,pl:K,
27870	23944	245	lc:M,fl:N,pl:N,
27871	23944	247	lc:M,fl:N,pl:N,
27872	23944	250	lc:M,fl:N,pl:N,
27873	23945	385	lc:N,fl:N,pl:Y,
27874	23947	289	lc:K,fl:N,pl:G,
27875	23948	61	lc:Y,fl:N,pl:C,
27876	23948	290	lc:N,fl:N,pl:S,
27877	23957	128	lc:A,fl:A,pl:M,
27878	23958	211	lc:K,fl:N,pl:G,
27879	23960	64	lc:R,fl:N,pl:R,
27880	23960	90	lc:R,fl:A,pl:A,
27881	23967	218	lc:Y,fl:N,pl:C,
27882	23969	152	lc:G,fl:N,pl:K,
27883	23971	168	lc:R,fl:N,pl:A,
27884	23969	216	lc:A,fl:N,pl:R,
27885	23973	268	lc:T,fl:N,pl:W,
27886	23980	8	lc:R,fl:R,pl:R,
27887	23980	80	lc:R,fl:N,pl:R,
27888	23980	182	lc:M,fl:N,pl:A,
27889	23980	215	lc:N,fl:N,pl:R,
27890	23980	219	lc:N,fl:N,pl:R,
27891	23985	10	lc:M,fl:M,pl:M,
27892	23985	38	lc:Y,fl:N,pl:N,
27893	23985	67	lc:S,fl:N,pl:S,
27894	23985	74	lc:M,fl:N,pl:M,
27895	23985	76	lc:R,fl:N,pl:R,
27896	23985	91	lc:Y,fl:N,pl:Y,
27897	23985	97	lc:K,fl:N,pl:K,
27898	23985	103	lc:Y,fl:N,pl:Y,
27899	23985	109	lc:K,fl:N,pl:K,
27900	23985	127	lc:R,fl:N,pl:R,
27901	23985	136	lc:Y,fl:N,pl:Y,
27902	23985	145	lc:R,fl:N,pl:R,
27903	23985	190	lc:Y,fl:N,pl:N,
27904	23984	276	lc:W,fl:N,pl:N,
27905	23998	45	lc:C,fl:N,pl:Y,
27906	23998	149	lc:R,fl:N,pl:R,
27907	23996	159	lc:R,fl:N,pl:G,
27908	23996	172	lc:S,fl:N,pl:G,
27909	23998	183	lc:K,fl:N,pl:K,
27910	23998	195	lc:R,fl:N,pl:R,
27911	23998	215	lc:R,fl:N,pl:R,
27912	23999	215	lc:R,fl:N,pl:G,
27913	24003	59	lc:G,fl:G,pl:R,
27914	24006	20	lc:R,fl:N,pl:N,
27915	24006	21	lc:Y,fl:N,pl:Y,
27916	24006	33	lc:K,fl:N,pl:K,
27917	24006	37	lc:W,fl:N,pl:W,
27918	24006	47	lc:K,fl:N,pl:K,
27919	24006	55	lc:M,fl:N,pl:M,
27920	24006	65	lc:M,fl:N,pl:M,
27921	24006	87	lc:R,fl:N,pl:R,
27922	24006	122	lc:Y,fl:T,pl:T,
27923	24006	124	lc:W,fl:N,pl:W,
27924	24006	130	lc:S,fl:N,pl:S,
27925	24006	146	lc:R,fl:N,pl:N,
27926	24006	152	lc:Y,fl:N,pl:N,
27927	24006	156	lc:W,fl:N,pl:N,
27928	24006	158	lc:Y,fl:N,pl:N,
27929	24007	188	lc:M,fl:N,pl:M,
27930	24006	193	lc:M,fl:N,pl:M,
27931	24006	199	lc:W,fl:N,pl:W,
27932	24006	204	lc:M,fl:N,pl:M,
27933	24006	206	lc:M,fl:N,pl:M,
27934	24006	214	lc:W,fl:N,pl:W,
27935	24007	249	lc:K,fl:N,pl:K,
27936	24007	254	lc:K,fl:N,pl:K,
27937	24007	266	lc:A,fl:N,pl:R,
27938	24009	13	lc:Y,fl:C,pl:C,
27939	24009	83	lc:Y,fl:T,pl:T,
27940	24009	183	lc:R,fl:A,pl:A,
27941	24009	215	lc:M,fl:C,pl:C,
27942	24010	184	lc:R,fl:G,pl:R,
27943	24010	185	lc:R,fl:A,pl:A,
27944	24012	153	lc:N,fl:N,pl:Y,
27945	24012	164	lc:A,fl:N,pl:R,
27946	24012	169	lc:C,fl:N,pl:Y,
27947	24012	170	lc:A,fl:N,pl:R,
27948	24014	140	lc:M,fl:A,pl:M,
27949	24016	77	lc:Y,fl:N,pl:N,
27950	24019	19	lc:A,fl:R,pl:A,
27951	24019	20	lc:A,fl:M,pl:A,
27952	24019	150	lc:G,fl:R,pl:G,
27953	24020	38	lc:N,fl:N,pl:W,
27954	24020	62	lc:A,fl:W,pl:A,
27955	24020	65	lc:N,fl:N,pl:R,
27956	24020	70	lc:N,fl:N,pl:R,
27957	24020	73	lc:N,fl:N,pl:K,
27958	24020	95	lc:G,fl:R,pl:G,
27959	24020	119	lc:N,fl:N,pl:Y,
27960	24020	131	lc:N,fl:N,pl:W,
27961	24020	150	lc:N,fl:N,pl:R,
27962	24023	347	lc:K,fl:N,pl:N,
27963	24025	23	lc:R,fl:N,pl:G,
27964	24029	273	lc:A,fl:N,pl:R,
27965	24032	13	lc:Y,fl:N,pl:C,
27966	24031	174	lc:S,fl:N,pl:N,
27967	24036	32	lc:K,fl:N,pl:K,
27968	24036	73	lc:Y,fl:N,pl:Y,
27969	24036	121	lc:Y,fl:N,pl:Y,
27970	24036	195	lc:N,fl:N,pl:R,
27971	24036	227	lc:N,fl:N,pl:M,
27972	24036	234	lc:N,fl:N,pl:R,
27973	24039	86	lc:R,fl:N,pl:G,
27974	24040	307	lc:C,fl:N,pl:M,
27975	24041	210	lc:C,fl:N,pl:Y,
27976	24042	302	lc:Y,fl:N,pl:N,
27977	24042	331	lc:K,fl:N,pl:N,
27978	24042	340	lc:R,fl:N,pl:N,
27979	24042	341	lc:S,fl:N,pl:N,
27980	24045	15	lc:C,fl:N,pl:S,
27981	24045	100	lc:R,fl:N,pl:R,
27982	24045	142	lc:M,fl:N,pl:M,
27983	24045	167	lc:S,fl:N,pl:S,
27984	24045	206	lc:R,fl:N,pl:R,
27985	24045	297	lc:R,fl:N,pl:N,
27986	24046	200	lc:Y,fl:N,pl:N,
27987	24047	331	lc:S,fl:N,pl:N,
27988	24048	87	lc:R,fl:A,pl:G,
27989	24049	219	lc:K,fl:N,pl:T,
27990	24051	75	lc:R,fl:N,pl:A,
27991	24052	252	lc:S,fl:N,pl:C,
27992	24055	66	lc:R,fl:N,pl:G,
27993	24054	68	lc:Y,fl:C,pl:C,
27994	24061	113	lc:C,fl:N,pl:M,
27995	24060	245	lc:M,fl:N,pl:N,
27996	24060	246	lc:S,fl:N,pl:N,
27997	24062	122	lc:Y,fl:N,pl:T,
27998	24073	25	lc:A,fl:N,pl:T,
27999	24074	170	lc:M,fl:C,pl:N,
28000	24079	25	lc:Y,fl:N,pl:Y,
28001	24079	53	lc:N,fl:N,pl:Y,
28002	24079	54	lc:N,fl:N,pl:Y,
28003	24079	55	lc:N,fl:N,pl:Y,
28004	24079	71	lc:N,fl:N,pl:R,
28005	24079	76	lc:N,fl:N,pl:R,
28006	24079	79	lc:N,fl:N,pl:Y,
28007	24079	84	lc:N,fl:N,pl:R,
28008	24079	94	lc:N,fl:N,pl:R,
28009	24079	95	lc:N,fl:N,pl:R,
28010	24079	127	lc:N,fl:N,pl:K,
28011	24079	154	lc:N,fl:N,pl:M,
28012	24079	179	lc:N,fl:N,pl:W,
28013	24079	201	lc:N,fl:N,pl:K,
28014	24079	204	lc:N,fl:N,pl:R,
28015	24083	87	lc:A,fl:M,pl:A,
28016	24083	165	lc:T,fl:K,pl:T,
28017	24083	276	lc:G,fl:G,pl:R,
28018	24087	35	lc:R,fl:N,pl:A,
28019	24086	239	lc:Y,fl:N,pl:C,
28020	24090	70	lc:A,fl:M,pl:A,
28021	24090	83	lc:G,fl:K,pl:G,
28022	24090	107	lc:T,fl:K,pl:T,
28023	24090	119	lc:C,fl:S,pl:C,
28024	24091	144	lc:W,fl:N,pl:W,
28025	24090	174	lc:M,fl:A,pl:A,
